Year,OilProductionInTWh,BarrelsDayEquiv
1960,1.06996,629388.2309
1960,6.33835,3728441.15
1960,22.30634,13121376.38
1960,0.01163,6841.176423
1960,9.73431,5726064.666
1960,4575.021,2691188805
1960,4505.148,2650087040
1960,0,0
1960,4707.2656,2768979745
1960,4858.6416,2858024451
1960,0.01163,6841.176423
1960,0,0
1960,4.19843,2469664.689
1960,3032.7551,1783973576
1960,29.91236,17595505.76
1960,0,0
1960,2.25622,1327188.226
1960,95.50556,56179740.78
1960,133.745,78673528.86
1960,750.4141,441420055.7
1960,2027.0044,1192355521
1960,0.74432,437835.2911
1960,0,0
1960,1.18626,697799.9951
1960,0,0
1960,0.02326,13682.35285
1960,0.06978,41047.05854
1960,69.71022,41006011.48
1960,0,0
1960,4.36125,2565441.159
1960,1719.6002,1011529522
1960,0,0
1960,1.00018,588341.1724
1960,4046.9492,2380558336
1960,2940.8315,1729900870
1960,1737.0336,1021784463
1960,12240.843,7200495832
1960,10.97872,6458070.543
1961,275.01462,161773304.7
1961,275.01462,161773304.7
1961,8.96673,5274547.022
1961,182.09091,107112299.3
1961,1.20952,711482.348
1961,136.67577,80397511.2
1961,3647.9006,2145823867
1961,393.47778,231457516
1961,0,0
1961,27.40028,16117811.65
1961,26.14424,15378964.6
1961,0,0
1961,0,0
1961,4.5357,2668058.805
1961,52.90487,31120511.55
1961,47.96212,28213011.57
1961,2.40741,1416123.519
1961,0,0
1961,345.66687,203333451.5
1961,2177.2756,1280750344
1961,14.04904,8264141.119
1961,72.106,42415293.82
1961,84.17794,49516434.95
1961,1.19789,704641.1715
1961,0,0
1961,0.1163,68411.76423
1961,1.79102,1053541.169
1961,0,0
1961,0,0
1961,331.11774,194775139.8
1961,4.48918,2640694.099
1961,44.41497,26126452.76
1961,1931.3708,1136100463
1961,2288.842,1346377638
1961,362.61176,213301033.8
1961,329.88495,194049969.2
1961,25.15569,14797464.6
1961,9.00162,5295070.551
1961,72.18741,42463182.06
1961,0,0
1961,0,0
1961,0,0
1961,6796.979,3998222913
1961,16.94491,9967594.048
1961,5.96619,3509523.505
1961,247.53291,145607593.1
1961,689.71716,405715973.6
1961,569.6258,335073997.7
1961,1.57005,923558.8171
1961,22.93436,13490799.91
1961,7.64091,4494652.91
1961,1010.6819,594518760.5
1961,10.18788,5992870.546
1961,0,0
1961,1214.9396,714670347.9
1961,0.6978,410470.5854
1961,174.13599,102432934.6
1961,3249.2942,1911349516
1961,0.30238,177870.587
1961,0.9304,547294.1138
1961,6.55932,3858423.502
1961,23.79498,13997046.96
1961,0.01163,6841.176423
1961,25.98142,15283188.13
1961,4715.779,2773987628
1961,4640.3467,2729615687
1961,0,0
1961,4861.2007,2859529804
1961,5210.275,3064867626
1961,0.01163,6841.176423
1961,0,0
1961,4.50081,2647535.276
1961,3247.724,1910425869
1961,30.08681,17698123.41
1961,0,0
1961,2.36089,1388758.814
1961,97.48266,57342740.78
1961,134.69865,79234499.45
1961,854.0723,502395467.1
1961,2101.8433,1236378403
1961,0.75595,444676.4675
1961,0,0
1961,1.24441,732005.8772
1961,0,0
1961,0.03489,20523.52927
1961,0.16282,95776.46992
1961,75.31588,44303458.51
1961,0,0
1961,5.14046,3023799.979
1961,1931.3708,1136100463
1961,0,0
1961,1.23278,725164.7008
1961,4120.544,2423849395
1961,3242.5488,1907381634
1961,1774.9241,1044072993
1961,13029.392,7664348182
1961,15.59583,9174017.583
1962,451.76733,265745486.4
1962,451.76736,265745504
1962,9.12955,5370323.492
1962,238.49641,140292004.9
1962,5.47773,3222194.095
1962,159.50545,93826734.64
1962,3995.1375,2350080866
1962,421.9829,248225233.6
1962,0,0
1962,27.84222,16377776.36
1962,26.15587,15385805.77
1962,0,0
1962,0,0
1962,4.23332,2490188.218
1962,50.78821,29875417.44
1962,44.0777,25928058.64
1962,2.31437,1361394.108
1962,0,0
1962,382.21994,224835257.2
1962,2375.5322,1397371873
1962,17.72412,10425952.87
1962,79.084,46519999.67
1962,82.09617,48291864.37
1962,1.43049,841464.7
1962,0,0
1962,0.13956,82094.11707
1962,2.05851,1210888.227
1962,0,0
1962,0,0
1962,345.6087,203299233.9
1962,3.9542,2325999.984
1962,55.06805,32392970.36
1962,2166.0178,1274128109
1962,2540.5503,1494441342
1962,381.45236,224383739.6
1962,344.31778,202539869.2
1962,27.5631,16213588.12
1962,9.61801,5657652.902
1962,79.15378,46561046.73
1962,0,0
1962,0,0
1962,0,0
1962,7175.4424,4220848441
1962,19.08483,11226370.51
1962,12.53714,7374788.184
1962,264.6988,155705175.4
1962,765.35864,450210961.6
1962,571.82385,336366968.2
1962,1.57005,923558.8171
1962,21.00378,12355164.62
1962,8.42012,4953011.73
1962,1141.3682,671393054.1
1962,102.12303,60072370.17
1962,0,0
1962,1399.2285,823075582.5
1962,0.67454,396788.2325
1962,182.3584,107269646.3
1962,3566.2466,2097792103
1962,0.26749,157347.0577
1962,1.47701,868829.4057
1962,6.79192,3995247.031
1962,25.08591,14756417.54
1962,0.01163,6841.176423
1962,38.07662,22398011.61
1962,4851.245,2853673509
1962,4770.6724,2806277863
1962,0,0
1962,5009.0645,2946508509
1962,5768.364,3393155270
1962,0.01163,6841.176423
1962,0,0
1962,5.31491,3126417.625
1962,3564.6765,2096868515
1962,32.81986,19305799.86
1962,0,0
1962,2.36089,1388758.814
1962,102.43704,60257081.93
1962,137.97832,81163717.08
1962,948.2521,557795349
1962,2294.9595,1349976167
1962,0.75595,444676.4675
1962,0,0
1962,1.17463,690958.8187
1962,0,0
1962,0.02326,13682.35285
1962,0.08141,47888.23496
1962,80.43308,47313576.14
1962,0,0
1962,6.91985,4070499.972
1962,2166.0178,1274128109
1962,9.28074,5459258.785
1962,1.29093,759370.5829
1962,4206.094,2474172924
1962,3615.1624,2126566103
1962,1943.8383,1143434286
1962,14133.672,8313924648
1962,17.73575,10432794.04
1963,665.42206,391424738.4
1963,665.42206,391424738.4
1963,8.73413,5137723.493
1963,274.89832,161704893
1963,9.304,5472941.138
1963,157.77258,92807399.35
1963,4369.228,2570134100
1963,428.7632,252213645.3
1963,0,0
1963,30.4706,17923882.23
1963,26.23728,15433694.01
1963,0,0
1963,0,0
1963,5.15209,3030641.155
1963,54.30047,31941452.72
1963,39.98394,23519964.54
1963,2.01199,1183523.521
1963,0,0
1963,403.03766,237080974.8
1963,2423.6572,1425680696
1963,20.02686,11780505.8
1963,87.225,51308823.17
1963,95.69164,56289199.61
1963,1.26767,745688.2301
1963,0,0
1963,0.36053,212076.4691
1963,2.0934,1231411.756
1963,0,0
1963,0,0
1963,362.856,213444704.4
1963,3.77975,2223382.337
1963,65.68624,38638964.44
1963,2396.5825,1409754402
1963,2789.002,1640589400
1963,401.09543,235938486.6
1963,361.4255,212603233.8
1963,29.33086,17253446.94
1963,10.32744,6074964.663
1963,86.27134,50747846.7
1963,0,0
1963,0,0
1963,0,0
1963,7516.911,4421712322
1963,20.42228,12013105.8
1963,19.21276,11301623.45
1963,259.05826,152387210.7
1963,855.4679,503216408.2
1963,659.0605,387682644.3
1963,1.75613,1033017.64
1963,20.74792,12204658.74
1963,9.39704,5527670.55
1963,1223.3713,719630171.4
1963,259.02335,152366675.4
1963,0,0
1963,1548.1274,910663170.1
1963,0.60476,355741.174
1963,187.31277,110183981.6
1963,3931.8005,2312823807
1963,0.22097,129982.352
1963,1.7445,1026176.463
1963,7.39668,4350988.205
1963,25.76045,15153205.78
1963,0.01163,6841.176423
1963,43.17056,25394446.88
1963,4997.19,2939523509
1963,4916.722,2892189392
1963,0,0
1963,5173.4077,3043180979
1963,6208.0825,3651813210
1963,0.01163,6841.176423
1963,0,0
1963,5.54751,3263241.154
1963,3930.0444,2311790807
1963,33.34321,19613652.8
1963,0,0
1963,2.46556,1450329.402
1963,105.77485,62220499.56
1963,142.26979,83688111.18
1963,1031.9182,607010701.6
1963,2343.1892,1378346579
1963,0.75595,444676.4675
1963,0,0
1963,0.91877,540452.9374
1963,0,0
1963,0.03489,20523.52927
1963,0.06978,41047.05854
1963,80.10744,47122023.2
1963,0,0
1963,8.67598,5103517.611
1963,2396.5825,1409754402
1963,28.21438,16596694
1963,1.43049,841464.7
1963,4326.3716,2544924453
1963,4125.8823,2426989571
1963,1973.1226,1160660345
1963,15164.043,8920025232
1963,18.73593,11021135.22
1964,957.7538,563384584.3
1964,957.7538,563384584.3
1964,8.88532,5226658.787
1964,308.06708,181215928.1
1964,10.52515,6191264.663
1964,162.86652,95803834.62
1964,4866.515,2862655862
1964,456.31467,268420392.2
1964,2.2097,1299823.52
1964,30.97069,18218052.81
1964,28.62143,16836135.18
1964,0,0
1964,0,0
1964,4.97764,2928023.509
1964,50.62539,29779640.97
1964,41.21672,24245129.24
1964,1.8608,1094588.228
1964,0,0
1964,429.5773,252692527.6
1964,2534.7817,1491048048
1964,20.74792,12204658.74
1964,98.855,58149999.59
1964,99.98311,58813593.71
1964,0.96529,567817.6431
1964,0,0
1964,0.43031,253123.5276
1964,2.26785,1334029.402
1964,0,0
1964,0,0
1964,384.85995,226388204.3
1964,4.29147,2524394.1
1964,73.90865,43475676.17
1964,2600.503,1529707636
1964,3017.4385,1774963811
1964,427.64673,251556898.2
1964,383.38297,225519392.5
1964,33.09898,19469988.1
1964,12.30454,7237964.655
1964,89.93479,52902817.28
1964,0,0
1964,0,0
1964,0,0
1964,7905.7373,4650433673
1964,20.94563,12320958.74
1964,25.72556,15132682.25
1964,266.54797,156792922.4
1964,984.03754,578845607.7
1964,716.722,421601173.5
1964,2.31437,1361394.108
1964,31.04047,18259099.87
1964,8.01307,4713570.555
1964,1346.6726,792160347.4
1964,481.58667,283286274.5
1964,0,0
1964,1758.1885,1034228522
1964,0.56987,335217.6447
1964,188.48741,110874946.3
1964,4401.711,2589241747
1964,0.20934,123141.1756
1964,1.3956,820941.1707
1964,6.46628,3803694.091
1964,26.4001,15529470.48
1964,0.01163,6841.176423
1964,69.00079,40588699.72
1964,5080.2866,2988403861
1964,4998.0273,2940016038
1964,0,0
1964,5278.5664,3105039037
1964,6834.6953,4020408972
1964,2.2213302,1306664.814
1964,0,0
1964,6.36161,3742123.503
1964,4399.3965,2587880276
1964,36.99503,21761782.2
1964,0,0
1964,3.27966,1929211.751
1964,117.75375,69266911.28
1964,144.15385,84796381.76
1964,1099.8026,646942701.4
1964,2452.5227,1442660402
1964,0.75595,444676.4675
1964,0,0
1964,0.94203,554135.2902
1964,0,0
1964,0.10467,61570.5878
1964,0.02326,13682.35285
1964,81.82868,48134517.31
1964,0,0
1964,10.71123,6300723.485
1964,2600.503,1529707636
1964,105.78648,62227340.74
1964,1.47701,868829.4057
1964,4379.963,2576448805
1964,4640.777,2729868804
1964,2072.0356,1218844462
1964,16376.738,9633375227
1964,20.92237,12307276.38
1965,1235.101,726529994.9
1965,1235.101,726529994.9
1965,1244.0612,731800700.8
1965,9.55986,5623447.019
1965,304.0002,178823645.8
1965,7.61765,4480970.557
1965,160.08414,94167140.52
1965,5387.5947,3169173331
1965,522.24554,307203256.7
1965,510.91754,300539727.3
1965,4.0263753,2368456.042
1965,33.20365,19531558.69
1965,33.05246,19442623.39
1965,0,0
1965,0,0
1965,5.09394,2996435.273
1965,58.675575,34515043.88
1965,46.112648,27125086.87
1965,2.66327,1566629.401
1965,2824.7874,1661639635
1965,0,0
1965,510.25668,300150986.1
1965,2596.4556,1527326813
1965,19.25928,11328988.16
1965,131.5353,77373705.34
1965,123.91237,72889628.9
1965,0.82573,485723.526
1965,0,0
1965,0.66291,389947.0561
1965,2.23296,1313505.873
1965,0,0
1965,0,0
1965,390.45398,229678810.2
1965,4.9867253,2933367.803
1965,75.33914,44317140.87
1965,2824.7874,1661639635
1965,3278.427,1928486457
1965,453.63977,266846921.7
1965,444.0683,261216645.2
1965,401.09543,235938486.6
1965,34.86674,20509846.92
1965,14.71195,8654088.175
1965,92.62132,54483129.03
1965,0,0
1965,0,0
1965,0,0
1965,8608.764,5063978788
1965,20.96889,12334641.09
1965,35.14586,20674035.15
1965,285.34518,167850104.7
1965,1112.55,654441171.9
1965,752.17535,442456085.1
1965,2.37252,1395599.99
1965,26.49314,15584199.89
1965,7.86188,4624635.262
1965,1384.1022,814177759
1965,674.328,396663526.6
1965,0,0
1965,1977.9042,1163473051
1965,0.55562174,326836.3154
1965,209.96678,123509869.7
1965,4869.3755,2864338509
1965,4816.8203,2833423686
1965,0.16282,95776.46992
1965,1.19789,704641.1715
1965,6.33835,3728441.15
1965,27.85385,16384617.53
1965,0.01163,6841.176423
1965,157.08034,92400199.35
1965,12110.694,7123937597
1965,5772.573,3395631153
1965,5694.31,3349594094
1965,5132.947,3019380567
1965,0,0
1965,6120.387,3600227622
1965,5423.3716,3190218566
1965,7379.398,4340822323
1965,4.0263753,2368456.042
1965,0,0
1965,6.22205,3660029.386
1965,4814.4478,2832028098
1965,39.47414,23220082.19
1965,0,0
1965,3.94257,2319158.807
1965,134.96996,79394093.56
1965,149.10823,87710722.92
1965,1291.2112,759535994.7
1965,2553.3594,1501976107
1965,2631.623,1548013519
1965,0.8141,478882.3496
1965,0,0
1965,0.66291,389947.0561
1965,0,0
1965,0.22097,129982.352
1965,0.02326,13682.35285
1965,10232.295,6018997017
1965,7998.787,4705168791
1965,77.58908,45640634.97
1965,0,0
1965,17.82879,10487523.46
1965,2824.7874,1661639635
1965,158.93922,93493658.17
1965,0.97692,574658.8195
1965,4974.0864,2925933156
1965,5144.302,3026059979
1965,2141.2454,1259556109
1965,18231.082,10724165807
1965,23.99269,14113346.96
1966,1571.8269,924604052.4
1966,1571.8269,924604052.4
1966,1586.0529,932972287.6
1966,10.30418,6061282.311
1966,391.262,230154116
1966,7.33853,4316782.323
1966,170.30933,100181958.1
1966,6009.961,3535271152
1966,581.6403,342141350.5
1966,559.089,328875880.1
1966,5.1767683,3045157.802
1966,32.06391,18861123.4
1966,35.80877,21063982.21
1966,0,0
1966,0,0
1966,9.22259,5425052.903
1966,71.632545,42136790.88
1966,55.365948,32568204.48
1966,4.69852,2763835.275
1966,3083.113,1813595870
1966,0,0
1966,560.70734,329827844.8
1966,2559.7397,1505729225
1966,18.8406,11082705.8
1966,169.2165,99539116.95
1966,121.46218,71448340.68
1966,0.72106,424152.9382
1966,0,0
1966,0.80247,472041.1732
1966,2.2097,1299823.52
1966,0,0
1966,0,0
1966,386.97662,227633304.3
1966,4.3633847,2566696.864
1966,72.76891,42805240.88
1966,3083.4038,1813766928
1966,3543.9636,2084684456
1966,460.85037,271088451
1966,449.06918,264158339.3
1966,399.86267,235213333.6
1966,34.09916,20058329.27
1966,16.82861,9899182.284
1966,92.43524,54373670.21
1966,0,0
1966,0,0
1966,0,0
1966,9372.631,5513312314
1966,19.82915,11664205.8
1966,54.04461,31790946.84
1966,278.29962,163705657.7
1966,1243.164,731272936.1
1966,797.4319,469077585
1966,2.18644,1286141.167
1966,21.5155,12656176.38
1966,9.09466,5349799.963
1966,1460.2218,858953994
1966,833.5136,490302114.2
1966,0,0
1966,2295.795,1350467638
1966,0.55562174,326836.3154
1966,215.03337,126490216.8
1966,5433.4976,3196175036
1966,5370.2456,3158967978
1966,0.13956,82094.11707
1966,1.19789,704641.1715
1966,6.60584,3885788.208
1966,27.51658,16186223.42
1966,0.01163,6841.176423
1966,239.22957,140723275.5
1966,13312.235,7830726416
1966,6150.787,3618109975
1966,6062.028,3565898799
1966,5457.6333,3210372507
1966,0,0
1966,6484.5757,3814456267
1966,5748.6157,3381538623
1966,8028.8984,4722881379
1966,5.1767683,3045157.802
1966,0,0
1966,6.01271,3536888.211
1966,5368.059,3157681743
1966,39.47414,23220082.19
1966,0,0
1966,4.652,2736470.569
1966,168.56763,99157428.72
1966,152.06226,89448387.61
1966,1523.1674,895980817.3
1966,2515.096,1479468225
1966,2603.855,1531679401
1966,0.87225,513088.2317
1966,0,0
1966,0.31401,184711.7634
1966,0,0
1966,0.37216,218917.6455
1966,0.02326,13682.35285
1966,11001.895,6471702896
1966,8794.916,5173479964
1966,87.956665,51739214.34
1966,8.96673,5274547.022
1966,23.73683,13962841.08
1966,3083.113,1813595870
1966,202.75732,119269010.9
1966,0.90714,533611.761
1966,5286.287,3109580566
1966,5674.9966,3338233271
1966,2079.28,1223105874
1966,19796.81,11645182271
1966,25.84186,15201094.01
1967,1729.137,1017139405
1967,1729.1371,1017139463
1967,1769.737,1041021757
1967,11.44392,6731717.6
1967,449.44415,264378909.9
1967,6.24531,3673711.739
1967,185.64127,109200746.3
1967,6417.0938,3774761032
1967,616.6964,362762585.7
1967,580.4998,341470468.2
1967,12.079126,7105368.186
1967,31.22655,18368558.69
1967,40.34447,23732041.01
1967,0,0
1967,0,0
1967,22.02722,12957188.14
1967,90.1425,53024999.63
1967,59.992596,35289762.11
1967,5.80337,3413747.035
1967,3350.603,1970942927
1967,0,0
1967,612.91425,360537791.6
1967,2730.247,1606027636
1967,18.8406,11082705.8
1967,161.4244,94955528.75
1967,117.17435,68926087.75
1967,0.5815,342058.8211
1967,0,0
1967,1.34908,793576.465
1967,2.326,1368235.285
1967,0,0
1967,0,0
1967,388.5234,228543174.9
1967,3.740044,2200025.867
1967,64.90703,38180605.62
1967,3350.231,1970724104
1967,3826.4563,2250856631
1967,475.8531,279913586.3
1967,461.90872,271711009.9
1967,403.54938,237381986.6
1967,32.93616,19374211.63
1967,40.06535,23567852.78
1967,93.12141,54777299.62
1967,0,0
1967,0,0
1967,0,0
1967,9989.32,5876070547
1967,19.60818,11534223.45
1967,65.90721,38768946.79
1967,299.4363,176138998.8
1967,1517.8029,892825229
1967,703.48157,413812685.3
1967,1.55842,916717.6406
1967,20.03849,11787346.98
1967,9.16444,5390847.021
1967,1469.943,864672346.9
1967,957.8774,563457290.2
1967,0,0
1967,2613.1892,1537170107
1967,0.55562174,326836.3154
1967,237.99355,139996204.9
1967,5812.4766,3419103858
1967,5761.572,3389159976
1967,0.1163,68411.76423
1967,1.15137,677276.4658
1967,6.82681,4015770.56
1967,26.34195,15495264.6
1967,0,0
1967,182.8021,107530646.3
1967,14326.492,8427348176
1967,6586.6865,3874521443
1967,6482.4053,3813179562
1967,5821.094,3424172917
1967,0,0
1967,6911.97,4065864677
1967,6122.1367,3601256857
1967,8500.263,5000154671
1967,12.079126,7105368.186
1967,32.830685,19312167.51
1967,5.83826,3434270.564
1967,5726.7866,3368697976
1967,44.33245,26077911.58
1967,0,0
1967,5.2335,3078529.39
1967,187.68355,110402087.5
1967,156.49329,92054875.83
1967,1643.1688,966569875.6
1967,2667.0103,1568829577
1967,2771.2915,1630171459
1967,0.97692,574658.8195
1967,0,0
1967,0,0
1967,0,0
1967,0.40705,239441.1748
1967,0.02326,13682.35285
1967,11866.278,6980163481
1967,9372.185,5513049961
1967,102.93206,60548270.16
1967,26.06283,15331076.36
1967,32.00576,18826917.52
1967,3350.603,1970942927
1967,215.20438,126590810.9
1967,1.03507,608864.7016
1967,5631.4976,3312645624
1967,6049.525,3558544093
1967,2185.5684,1285628462
1967,21238.463,12493213442
1967,27.60962,16240952.83
1968,2216.126,1303603520
1968,2216.126,1303603520
1968,2265.2798,1332517520
1968,13.18842,7757894.063
1968,493.38818,290228339.1
1968,8.7225,5130882.317
1968,203.38063,119635663.9
1968,7239.6665,4258627323
1968,721.63995,424494085.3
1968,704.96405,414684732.4
1968,22.494122,13231836.38
1968,31.68012,18635364.58
1968,43.87999,25811758.64
1968,0,0
1968,0,0
1968,22.72502,13367658.73
1968,99.05111,58265358.42
1968,70.595436,41526726.77
1968,5.52425,3249558.801
1968,3595.996,2115291750
1968,0,0
1968,664.29785,390763438.4
1968,2798.7246,1646308577
1968,20.75955,12211499.91
1968,185.9637,109390411
1968,107.66777,63333981.91
1968,0.50009,294170.5862
1968,0,0
1968,2.30274,1354552.932
1968,2.38415,1402441.167
1968,0,0
1968,0,0
1968,388.19778,228351633.7
1968,3.1252422,1838377.752
1968,99.75051,58676770.18
1968,3595.4146,2114949750
1968,4078.862,2399330571
1968,482.86597,284038803.9
1968,468.8751,275808880.4
1968,403.3284,237251998.3
1968,31.26144,18389082.22
1968,53.97483,31749899.78
1968,93.76106,55153564.32
1968,0,0
1968,0,0
1968,0,0
1968,10695.13,6291252897
1968,21.01541,12362005.8
1968,68.07039,40041405.6
1968,352.65442,207443775
1968,1660.5339,976784640.2
1968,863.3792,507870114.1
1968,1.37234,807258.8179
1968,18.92201,11130594.04
1968,8.65272,5089835.258
1968,1548.2809,910753464.2
1968,1440.4755,847338523.5
1968,12.19484,7173435.244
1968,2801.8994,1648176106
1968,2.228576,1310927.05
1968,254.70474,149826316.6
1968,6540.5205,3847364973
1968,6468.676,3805103503
1968,0.09304,54729.41138
1968,1.03507,608864.7016
1968,8.47827,4987217.612
1968,24.96961,14688005.78
1968,0,0
1968,81.167984,47745872.61
1968,15966.743,9392201699
1968,6880.116,4047127030
1968,6767.501,3980882913
1968,6057.6133,3563301916
1968,0,0
1968,7203.2876,4237227970
1968,6373.019,3748834680
1968,9063.898,5331704669
1968,22.494122,13231836.38
1968,139.19075,81876911.19
1968,6.02434,3543729.387
1968,6315.6597,3715093915
1968,46.28077,27223982.16
1968,0,0
1968,5.52425,3249558.801
1968,197.49147,116171452.1
1968,157.41205,92595322.88
1968,1793.6106,1055065051
1968,2732.766,1607509401
1968,2845.3818,1673753988
1968,1.47701,868829.4057
1968,0,0
1968,0,0
1968,12.19484,7173435.244
1968,0,0
1968,0.04652,27364.70569
1968,12715.343,7479613477
1968,10454.688,6149816428
1968,110.312996,64889997.19
1968,37.11133,21830193.96
1968,36.09952,21235011.62
1968,3595.996,2115291750
1968,280.45874,164975728.3
1968,0.97692,574658.8195
1968,5848.498,3440292917
1968,7013.64,4125670559
1968,2230.1965,1311880285
1968,23170.031,13629429905
1968,29.00522,17061894
1969,2818.2944,1657820224
1969,2818.2944,1657820224
1969,2876.227,1691898223
1969,15.20041,8941417.584
1969,516.78827,303993097.9
1969,28.58654,16815611.65
1969,210.5816,123871528.5
1969,8000.2954,4706056085
1969,830.67725,488633673.1
1969,797.9576,469386820.2
1969,25.88384,15225788.13
1969,32.07554,18867964.57
1969,44.17074,25982788.05
1969,0,0
1969,0,0
1969,21.81788,12834046.97
1969,108.03546,63550270.14
1969,71.55922,42093658.53
1969,3.77975,2223382.337
1969,3818.129,2245958220
1969,0,0
1969,723.5958,425644585.3
1969,2801.0042,1647649518
1969,19.89893,11705252.86
1969,252.8362,148727175.4
1969,130.65038,76853164.17
1969,0.27912,164188.2341
1969,0,0
1969,2.39578,1409282.343
1969,2.4423,1436647.049
1969,0,0
1969,0,0
